"plant_species","plant_species_code","animal_species","animal_species_code","frequency"
"Phoradendron_spp","P18","Euphonia_cyanocephala","B12",66
"Phoradendron_spp","P18","Pachyramphus_validus","B13",0
"Phoradendron_spp","P18","Parula_pitiayumi","B14",21
"Phoradendron_spp","P18","Penelope_obscura","B15",0
"Phoradendron_spp","P18","Pheucticus_aureoventris","B16",0
"Phoradendron_spp","P18","Phylloscartes_ventralis","B17",0
"Phoradendron_spp","P18","Pipraeidea_melanonota","B18",1
"Phoradendron_spp","P18","Piranga_flava","B19",2
"Phoradendron_spp","P18","Poospiza_erythrophrys","B20",0
"Phoradendron_spp","P18","Syndactyla_rufosuperciliata","B21",0
"Phoradendron_spp","P18","Thraupis_sayaca","B22",159
"Phoradendron_spp","P18","Turdus_nigriceps","B23",2
"Phoradendron_spp","P18","Turdus_rufiventris","B24",27
"Phoradendron_spp","P18","Vireo.olivaceus","B25",0
"Piper_hieronymi","P19","Arremon_flavirostris","B01",0
"Piper_hieronymi","P19","Atlapetes_citrinellus","B02",0
"Piper_hieronymi","P19","Carduelis_magellanica","B03",0
"Piper_hieronymi","P19","Catharus_ustulatus","B04",0
"Piper_hieronymi","P19","Chlorospingus_ophthalmicus","B05",0
"Piper_hieronymi","P19","Cyanocorax_chrysops","B06",0
"Piper_hieronymi","P19","Elaenia_albiceps","B07",0
"Piper_hieronymi","P19","Elaenia_obscura","B08",0
"Piper_hieronymi","P19","Elaenia_parvirostris","B09",0
"Piper_hieronymi","P19","Elaenia_spectabilis","B10",0
"Piper_hieronymi","P19","Euphonia_chlorotica","B11",0
"Piper_hieronymi","P19","Euphonia_cyanocephala","B12",0
"Piper_hieronymi","P19","Pachyramphus_validus","B13",0
"Piper_hieronymi","P19","Parula_pitiayumi","B14",0
"Piper_hieronymi","P19","Penelope_obscura","B15",0
"Piper_hieronymi","P19","Pheucticus_aureoventris","B16",0
"Piper_hieronymi","P19","Phylloscartes_ventralis","B17",0
"Piper_hieronymi","P19","Pipraeidea_melanonota","B18",1
"Piper_hieronymi","P19","Piranga_flava","B19",0
"Piper_hieronymi","P19","Poospiza_erythrophrys","B20",0
"Piper_hieronymi","P19","Syndactyla_rufosuperciliata","B21",0
"Piper_hieronymi","P19","Thraupis_sayaca","B22",0
"Piper_hieronymi","P19","Turdus_nigriceps","B23",0
"Piper_hieronymi","P19","Turdus_rufiventris","B24",0
"Piper_hieronymi","P19","Vireo.olivaceus","B25",0
"Piper_tucumanum","P20","Arremon_flavirostris","B01",0
"Piper_tucumanum","P20","Atlapetes_citrinellus","B02",0
"Piper_tucumanum","P20","Carduelis_magellanica","B03",0
"Piper_tucumanum","P20","Catharus_ustulatus","B04",0
"Piper_tucumanum","P20","Chlorospingus_ophthalmicus","B05",4
"Piper_tucumanum","P20","Cyanocorax_chrysops","B06",0
"Piper_tucumanum","P20","Elaenia_albiceps","B07",0
"Piper_tucumanum","P20","Elaenia_obscura","B08",0
"Piper_tucumanum","P20","Elaenia_parvirostris","B09",0
"Piper_tucumanum","P20","Elaenia_spectabilis","B10",0
"Piper_tucumanum","P20","Euphonia_chlorotica","B11",0
"Piper_tucumanum","P20","Euphonia_cyanocephala","B12",0
"Piper_tucumanum","P20","Pachyramphus_validus","B13",0
"Piper_tucumanum","P20","Parula_pitiayumi","B14",0
"Piper_tucumanum","P20","Penelope_obscura","B15",0
"Piper_tucumanum","P20","Pheucticus_aureoventris","B16",0
"Piper_tucumanum","P20","Phylloscartes_ventralis","B17",0
"Piper_tucumanum","P20","Pipraeidea_melanonota","B18",0
"Piper_tucumanum","P20","Piranga_flava","B19",0
"Piper_tucumanum","P20","Poospiza_erythrophrys","B20",0
"Piper_tucumanum","P20","Syndactyla_rufosuperciliata","B21",0
"Piper_tucumanum","P20","Thraupis_sayaca","B22",120
"Piper_tucumanum","P20","Turdus_nigriceps","B23",0
"Piper_tucumanum","P20","Turdus_rufiventris","B24",5
"Piper_tucumanum","P20","Vireo.olivaceus","B25",0
"Psychotria_carthagenensis","P21","Arremon_flavirostris","B01",9
"Psychotria_carthagenensis","P21","Atlapetes_citrinellus","B02",22
"Psychotria_carthagenensis","P21","Carduelis_magellanica","B03",0
"Psychotria_carthagenensis","P21","Catharus_ustulatus","B04",7
"Psychotria_carthagenensis","P21","Chlorospingus_ophthalmicus","B05",56
"Psychotria_carthagenensis","P21","Cyanocorax_chrysops","B06",0
"Psychotria_carthagenensis","P21","Elaenia_albiceps","B07",2
"Psychotria_carthagenensis","P21","Elaenia_obscura","B08",3
"Psychotria_carthagenensis","P21","Elaenia_parvirostris","B09",0
"Psychotria_carthagenensis","P21","Elaenia_spectabilis","B10",0
"Psychotria_carthagenensis","P21","Euphonia_chlorotica","B11",0
"Psychotria_carthagenensis","P21","Euphonia_cyanocephala","B12",2
"Psychotria_carthagenensis","P21","Pachyramphus_validus","B13",0
"Psychotria_carthagenensis","P21","Parula_pitiayumi","B14",1
"Psychotria_carthagenensis","P21","Penelope_obscura","B15",0
"Psychotria_carthagenensis","P21","Pheucticus_aureoventris","B16",0
"Psychotria_carthagenensis","P21","Phylloscartes_ventralis","B17",0
"Psychotria_carthagenensis","P21","Pipraeidea_melanonota","B18",0
"Psychotria_carthagenensis","P21","Piranga_flava","B19",0
"Psychotria_carthagenensis","P21","Poospiza_erythrophrys","B20",3
"Psychotria_carthagenensis","P21","Syndactyla_rufosuperciliata","B21",0
"Psychotria_carthagenensis","P21","Thraupis_sayaca","B22",74
"Psychotria_carthagenensis","P21","Turdus_nigriceps","B23",22
"Psychotria_carthagenensis","P21","Turdus_rufiventris","B24",326
"Psychotria_carthagenensis","P21","Vireo.olivaceus","B25",0
"Rhipsalis_floccosa","P22","Arremon_flavirostris","B01",0
"Rhipsalis_floccosa","P22","Atlapetes_citrinellus","B02",1
"Rhipsalis_floccosa","P22","Carduelis_magellanica","B03",3
"Rhipsalis_floccosa","P22","Catharus_ustulatus","B04",0
"Rhipsalis_floccosa","P22","Chlorospingus_ophthalmicus","B05",13
"Rhipsalis_floccosa","P22","Cyanocorax_chrysops","B06",0
"Rhipsalis_floccosa","P22","Elaenia_albiceps","B07",0
"Rhipsalis_floccosa","P22","Elaenia_obscura","B08",0
"Rhipsalis_floccosa","P22","Elaenia_parvirostris","B09",0
"Rhipsalis_floccosa","P22","Elaenia_spectabilis","B10",0
"Rhipsalis_floccosa","P22","Euphonia_chlorotica","B11",0
"Rhipsalis_floccosa","P22","Euphonia_cyanocephala","B12",5
"Rhipsalis_floccosa","P22","Pachyramphus_validus","B13",0
"Rhipsalis_floccosa","P22","Parula_pitiayumi","B14",0
"Rhipsalis_floccosa","P22","Penelope_obscura","B15",0
"Rhipsalis_floccosa","P22","Pheucticus_aureoventris","B16",0
"Rhipsalis_floccosa","P22","Phylloscartes_ventralis","B17",0
"Rhipsalis_floccosa","P22","Pipraeidea_melanonota","B18",0
"Rhipsalis_floccosa","P22","Piranga_flava","B19",0
"Rhipsalis_floccosa","P22","Poospiza_erythrophrys","B20",0
"Rhipsalis_floccosa","P22","Syndactyla_rufosuperciliata","B21",0
"Rhipsalis_floccosa","P22","Thraupis_sayaca","B22",19
"Rhipsalis_floccosa","P22","Turdus_nigriceps","B23",0
"Rhipsalis_floccosa","P22","Turdus_rufiventris","B24",0
"Rhipsalis_floccosa","P22","Vireo.olivaceus","B25",0
"Smilax_campestris","P23","Arremon_flavirostris","B01",0
"Smilax_campestris","P23","Atlapetes_citrinellus","B02",0
"Smilax_campestris","P23","Carduelis_magellanica","B03",0
"Smilax_campestris","P23","Catharus_ustulatus","B04",0
"Smilax_campestris","P23","Chlorospingus_ophthalmicus","B05",0
"Smilax_campestris","P23","Cyanocorax_chrysops","B06",0
"Smilax_campestris","P23","Elaenia_albiceps","B07",0
"Smilax_campestris","P23","Elaenia_obscura","B08",0
"Smilax_campestris","P23","Elaenia_parvirostris","B09",0
"Smilax_campestris","P23","Elaenia_spectabilis","B10",0
"Smilax_campestris","P23","Euphonia_chlorotica","B11",0
"Smilax_campestris","P23","Euphonia_cyanocephala","B12",0
"Smilax_campestris","P23","Pachyramphus_validus","B13",0
"Smilax_campestris","P23","Parula_pitiayumi","B14",0
"Smilax_campestris","P23","Penelope_obscura","B15",0
"Smilax_campestris","P23","Pheucticus_aureoventris","B16",0
"Smilax_campestris","P23","Phylloscartes_ventralis","B17",0
"Smilax_campestris","P23","Pipraeidea_melanonota","B18",0
"Smilax_campestris","P23","Piranga_flava","B19",0
"Smilax_campestris","P23","Poospiza_erythrophrys","B20",0
"Smilax_campestris","P23","Syndactyla_rufosuperciliata","B21",0
"Smilax_campestris","P23","Thraupis_sayaca","B22",0
"Smilax_campestris","P23","Turdus_nigriceps","B23",0
"Smilax_campestris","P23","Turdus_rufiventris","B24",1
"Smilax_campestris","P23","Vireo.olivaceus","B25",0
"Solanum_riparium","P24","Arremon_flavirostris","B01",0
"Solanum_riparium","P24","Atlapetes_citrinellus","B02",0
"Solanum_riparium","P24","Carduelis_magellanica","B03",0
"Solanum_riparium","P24","Catharus_ustulatus","B04",0
"Solanum_riparium","P24","Chlorospingus_ophthalmicus","B05",6
"Solanum_riparium","P24","Cyanocorax_chrysops","B06",8
"Solanum_riparium","P24","Elaenia_albiceps","B07",0
"Solanum_riparium","P24","Elaenia_obscura","B08",0
"Solanum_riparium","P24","Elaenia_parvirostris","B09",0
"Solanum_riparium","P24","Elaenia_spectabilis","B10",1
"Solanum_riparium","P24","Euphonia_chlorotica","B11",1
"Solanum_riparium","P24","Euphonia_cyanocephala","B12",0
"Solanum_riparium","P24","Pachyramphus_validus","B13",0
"Solanum_riparium","P24","Parula_pitiayumi","B14",0
"Solanum_riparium","P24","Penelope_obscura","B15",0
"Solanum_riparium","P24","Pheucticus_aureoventris","B16",0
"Solanum_riparium","P24","Phylloscartes_ventralis","B17",0
"Solanum_riparium","P24","Pipraeidea_melanonota","B18",0
"Solanum_riparium","P24","Piranga_flava","B19",0
"Solanum_riparium","P24","Poospiza_erythrophrys","B20",0
"Solanum_riparium","P24","Syndactyla_rufosuperciliata","B21",0
"Solanum_riparium","P24","Thraupis_sayaca","B22",42
"Solanum_riparium","P24","Turdus_nigriceps","B23",2
"Solanum_riparium","P24","Turdus_rufiventris","B24",43
"Solanum_riparium","P24","Vireo.olivaceus","B25",1
"Urera_baccifera","P25","Arremon_flavirostris","B01",0
"Urera_baccifera","P25","Atlapetes_citrinellus","B02",1
"Urera_baccifera","P25","Carduelis_magellanica","B03",0
"Urera_baccifera","P25","Catharus_ustulatus","B04",0
"Urera_baccifera","P25","Chlorospingus_ophthalmicus","B05",7
"Urera_baccifera","P25","Cyanocorax_chrysops","B06",0
"Urera_baccifera","P25","Elaenia_albiceps","B07",0
"Urera_baccifera","P25","Elaenia_obscura","B08",0
"Urera_baccifera","P25","Elaenia_parvirostris","B09",0
"Urera_baccifera","P25","Elaenia_spectabilis","B10",0
"Urera_baccifera","P25","Euphonia_chlorotica","B11",0
"Urera_baccifera","P25","Euphonia_cyanocephala","B12",0
"Urera_baccifera","P25","Pachyramphus_validus","B13",0
"Urera_baccifera","P25","Parula_pitiayumi","B14",0
"Urera_baccifera","P25","Penelope_obscura","B15",0
"Urera_baccifera","P25","Pheucticus_aureoventris","B16",0
"Urera_baccifera","P25","Phylloscartes_ventralis","B17",0
"Urera_baccifera","P25","Pipraeidea_melanonota","B18",0
"Urera_baccifera","P25","Piranga_flava","B19",0
"Urera_baccifera","P25","Poospiza_erythrophrys","B20",0
"Urera_baccifera","P25","Syndactyla_rufosuperciliata","B21",0
"Urera_baccifera","P25","Thraupis_sayaca","B22",6
"Urera_baccifera","P25","Turdus_nigriceps","B23",2
"Urera_baccifera","P25","Turdus_rufiventris","B24",4
"Urera_baccifera","P25","Vireo.olivaceus","B25",0
"Urera_caracasana","P26","Arremon_flavirostris","B01",0
"Urera_caracasana","P26","Atlapetes_citrinellus","B02",0
"Urera_caracasana","P26","Carduelis_magellanica","B03",0
"Urera_caracasana","P26","Catharus_ustulatus","B04",0
"Urera_caracasana","P26","Chlorospingus_ophthalmicus","B05",1
"Urera_caracasana","P26","Cyanocorax_chrysops","B06",0
"Urera_caracasana","P26","Elaenia_albiceps","B07",0
"Urera_caracasana","P26","Elaenia_obscura","B08",0
"Urera_caracasana","P26","Elaenia_parvirostris","B09",0
"Urera_caracasana","P26","Elaenia_spectabilis","B10",0
"Urera_caracasana","P26","Euphonia_chlorotica","B11",0
"Urera_caracasana","P26","Euphonia_cyanocephala","B12",0
"Urera_caracasana","P26","Pachyramphus_validus","B13",0
"Urera_caracasana","P26","Parula_pitiayumi","B14",0
"Urera_caracasana","P26","Penelope_obscura","B15",0
"Urera_caracasana","P26","Pheucticus_aureoventris","B16",0
"Urera_caracasana","P26","Phylloscartes_ventralis","B17",0
"Urera_caracasana","P26","Pipraeidea_melanonota","B18",0
"Urera_caracasana","P26","Piranga_flava","B19",0
"Urera_caracasana","P26","Poospiza_erythrophrys","B20",0
"Urera_caracasana","P26","Syndactyla_rufosuperciliata","B21",0
"Urera_caracasana","P26","Thraupis_sayaca","B22",16
"Urera_caracasana","P26","Turdus_nigriceps","B23",0
"Urera_caracasana","P26","Turdus_rufiventris","B24",0
"Urera_caracasana","P26","Vireo.olivaceus","B25",0
"Zanthoxylum_coco","P27","Arremon_flavirostris","B01",0
"Zanthoxylum_coco","P27","Atlapetes_citrinellus","B02",0
"Zanthoxylum_coco","P27","Carduelis_magellanica","B03",0
"Zanthoxylum_coco","P27","Catharus_ustulatus","B04",0
"Zanthoxylum_coco","P27","Chlorospingus_ophthalmicus","B05",0
"Zanthoxylum_coco","P27","Cyanocorax_chrysops","B06",0
"Zanthoxylum_coco","P27","Elaenia_albiceps","B07",0
"Zanthoxylum_coco","P27","Elaenia_obscura","B08",0
"Zanthoxylum_coco","P27","Elaenia_parvirostris","B09",0
"Zanthoxylum_coco","P27","Elaenia_spectabilis","B10",0
"Zanthoxylum_coco","P27","Euphonia_chlorotica","B11",0
"Zanthoxylum_coco","P27","Euphonia_cyanocephala","B12",0
"Zanthoxylum_coco","P27","Pachyramphus_validus","B13",0
"Zanthoxylum_coco","P27","Parula_pitiayumi","B14",0
"Zanthoxylum_coco","P27","Penelope_obscura","B15",0
"Zanthoxylum_coco","P27","Pheucticus_aureoventris","B16",0
"Zanthoxylum_coco","P27","Phylloscartes_ventralis","B17",0
"Zanthoxylum_coco","P27","Pipraeidea_melanonota","B18",0
"Zanthoxylum_coco","P27","Piranga_flava","B19",0
"Zanthoxylum_coco","P27","Poospiza_erythrophrys","B20",0
"Zanthoxylum_coco","P27","Syndactyla_rufosuperciliata","B21",0
"Zanthoxylum_coco","P27","Thraupis_sayaca","B22",1
"Zanthoxylum_coco","P27","Turdus_nigriceps","B23",0
"Zanthoxylum_coco","P27","Turdus_rufiventris","B24",2
"Zanthoxylum_coco","P27","Vireo.olivaceus","B25",0
